Survey,Year,Quarter,Area,AphiaID,Species,LngtClass,CPUE_number_per_hour,WeightfollowingCoull,kgperhour
NS-IBTS,2012,1,4,127140,Microstomus kitt,170,1,0.062936245,0.062936245
NS-IBTS,2012,1,4,127140,Microstomus kitt,180,1.579908,0.07370776,0.11645148
NS-IBTS,2012,1,4,127140,Microstomus kitt,190,2.848454,0.085588411,0.243794651
NS-IBTS,2012,1,4,127140,Microstomus kitt,200,1.881817,0.098624977,0.185594159
NS-IBTS,2012,1,4,127140,Microstomus kitt,210,2.802817,0.112863663,0.316336192
NS-IBTS,2012,1,4,127140,Microstomus kitt,220,2.808181,0.128350126,0.360430384
NS-IBTS,2012,1,4,127140,Microstomus kitt,230,2.077636,0.145129516,0.301526307
NS-IBTS,2012,1,4,127140,Microstomus kitt,240,1.091818,0.163246501,0.178235468
NS-IBTS,2012,1,8,127140,Microstomus kitt,180,0.088888,0.07370776,0.006551735
NS-IBTS,2012,1,8,127140,Microstomus kitt,190,0.277111,0.085588411,0.02371749
NS-IBTS,2012,1,8,127140,Microstomus kitt,200,0.4,0.098624977,0.039449991
NS-IBTS,2012,1,8,127140,Microstomus kitt,210,0.654777,0.112863663,0.07390053
NS-IBTS,2012,1,8,127140,Microstomus kitt,220,0.494444,0.128350126,0.06346195
NS-IBTS,2012,1,8,127140,Microstomus kitt,230,1.027777,0.145129516,0.149160779
NS-IBTS,2012,1,8,127140,Microstomus kitt,240,1.043777,0.163246501,0.170392943
NS-IBTS,2012,1,8,127140,Microstomus kitt,250,1.032555,0.18274529,0.188694563
NS-IBTS,2012,1,8,127140,Microstomus kitt,260,0.775888,0.203669662,0.158024847
NS-IBTS,2012,1,8,127140,Microstomus kitt,270,0.816,0.226062982,0.184467394
NS-IBTS,2012,1,8,127140,Microstomus kitt,280,0.788222,0.249968226,0.197030455
NS-IBTS,2012,1,8,127140,Microstomus kitt,290,0.766,0.275427991,0.210977841
NS-IBTS,2012,1,8,127140,Microstomus kitt,300,0.343777,0.302484522,0.103987221
NS-IBTS,2012,1,8,127140,Microstomus kitt,310,0.318555,0.331179717,0.105498955
NS-IBTS,2012,1,8,127140,Microstomus kitt,320,0.207444,0.361555147,0.075002446
NS-IBTS,2012,1,8,127140,Microstomus kitt,330,0.163,0.393652069,0.064165287
NS-IBTS,2012,1,8,127140,Microstomus kitt,350,0.414777,0.463173905,0.192113883
NS-IBTS,2012,1,5,127140,Microstomus kitt,0,0,0,0
NS-IBTS,2012,1,5,127140,Microstomus kitt,60,0.121181,0.003537937,0.000428731
NS-IBTS,2012,1,5,127140,Microstomus kitt,70,0.060636,0.005417401,0.00032849
NS-IBTS,2012,1,5,127140,Microstomus kitt,80,0.272727,0.007835753,0.002137021
NS-IBTS,2012,1,5,127140,Microstomus kitt,90,0.242454,0.010850914,0.002630847
NS-IBTS,2012,1,5,127140,Microstomus kitt,100,0.272727,0.01451911,0.003959753
NS-IBTS,2012,1,5,127140,Microstomus kitt,110,0.090909,0.018895109,0.001717735
NS-IBTS,2012,1,5,127140,Microstomus kitt,120,0.242454,0.024032391,0.005826749
NS-IBTS,2012,1,5,127140,Microstomus kitt,130,1.090909,0.0299833,0.032709052
NS-IBTS,2012,1,5,127140,Microstomus kitt,140,2.303,0.036799159,0.084748464
NS-IBTS,2012,1,5,127140,Microstomus kitt,150,1.939363,0.044530364,0.086360541
NS-IBTS,2012,1,5,127140,Microstomus kitt,160,1.727272,0.053226467,0.091936586
NS-IBTS,2012,2,1,127140,Microstomus kitt,0,0,0,0
NS-IBTS,2012,2,1,127140,Microstomus kitt,200,0.285714,0.098624977,0.028178537
NS-IBTS,2012,2,1,127140,Microstomus kitt,210,0.285714,0.112863663,0.032246728
NS-IBTS,2012,2,1,127140,Microstomus kitt,240,0.285714,0.163246501,0.046641811
NS-IBTS,2012,2,1,127140,Microstomus kitt,250,1.428571,0.18274529,0.261064622
NS-IBTS,2012,2,1,127140,Microstomus kitt,260,1.857142,0.203669662,0.378243483
NS-IBTS,2012,2,1,127140,Microstomus kitt,270,1.142857,0.226062982,0.258357662
NS-IBTS,2012,2,1,127140,Microstomus kitt,280,0.857142,0.249968226,0.214258265
NS-IBTS,2012,2,1,127140,Microstomus kitt,290,0.857142,0.275427991,0.236080899
NS-IBTS,2012,2,1,127140,Microstomus kitt,300,1.428571,0.302484522,0.432120616
NS-IBTS,2012,2,1,127140,Microstomus kitt,310,2,0.331179717,0.662359434
NS-IBTS,2012,2,1,127140,Microstomus kitt,320,1.714285,0.361555147,0.619808566
NS-IBTS,2012,2,1,127140,Microstomus kitt,330,0.857142,0.393652069,0.337415722
NS-IBTS,2012,2,1,127140,Microstomus kitt,340,1.714285,0.427511435,0.73287644
NS-IBTS,2012,2,1,127140,Microstomus kitt,350,0.857142,0.463173905,0.397005807
NS-IBTS,2012,2,1,127140,Microstomus kitt,360,0.285714,0.500679858,0.143051245
NS-IBTS,2012,2,1,127140,Microstomus kitt,370,1.428571,0.540069404,0.771527488
NS-IBTS,2012,2,1,127140,Microstomus kitt,380,0.571428,0.581382386,0.332218174
NS-IBTS,2012,2,2,127140,Microstomus kitt,150,1,0.044530364,0.044530364
NS-IBTS,2012,2,2,127140,Microstomus kitt,160,2,0.053226467,0.106452934
NS-IBTS,2012,2,2,127140,Microstomus kitt,170,2,0.062936245,0.12587249
NS-IBTS,2012,2,2,127140,Microstomus kitt,180,3,0.07370776,0.22112328
NS-IBTS,2012,2,2,127140,Microstomus kitt,190,1,0.085588411,0.085588411
NS-IBTS,2012,2,2,127140,Microstomus kitt,200,3,0.098624977,0.295874932
NS-IBTS,2012,2,2,127140,Microstomus kitt,210,2,0.112863663,0.225727325
NS-IBTS,2012,2,2,127140,Microstomus kitt,220,9,0.128350126,1.155151132
NS-IBTS,2012,2,2,127140,Microstomus kitt,230,11,0.145129516,1.596424678
NS-IBTS,2012,2,2,127140,Microstomus kitt,240,7,0.163246501,1.142725505
NS-IBTS,2012,2,2,127140,Microstomus kitt,250,4,0.18274529,0.73098116
NS-IBTS,2012,2,2,127140,Microstomus kitt,260,3,0.203669662,0.611008986
NS-IBTS,2012,2,2,127140,Microstomus kitt,270,3,0.226062982,0.678188947
NS-IBTS,2012,2,2,127140,Microstomus kitt,280,2,0.249968226,0.499936451
NS-IBTS,2012,2,2,127140,Microstomus kitt,290,3,0.275427991,0.826283974
NS-IBTS,2012,2,2,127140,Microstomus kitt,300,3,0.302484522,0.907453566
NS-IBTS,2012,2,2,127140,Microstomus kitt,310,4,0.331179717,1.324718867
NS-IBTS,2012,2,2,127140,Microstomus kitt,320,3,0.361555147,1.084665442
NS-IBTS,2012,2,2,127140,Microstomus kitt,330,2,0.393652069,0.787304138
NS-IBTS,2012,2,2,127140,Microstomus kitt,340,1,0.427511435,0.427511435
NS-IBTS,2012,2,2,127140,Microstomus kitt,350,2,0.463173905,0.92634781
NS-IBTS,2012,2,2,127140,Microstomus kitt,360,1,0.500679858,0.500679858
NS-IBTS,2012,2,3,127140,Microstomus kitt,190,2,0.085588411,0.171176821
NS-IBTS,2012,2,3,127140,Microstomus kitt,200,2,0.098624977,0.197249955
NS-IBTS,2012,2,3,127140,Microstomus kitt,210,2,0.112863663,0.225727325
NS-IBTS,2012,2,3,127140,Microstomus kitt,230,2,0.145129516,0.290259032
NS-IBTS,2012,2,3,127140,Microstomus kitt,260,2,0.203669662,0.407339324
NS-IBTS,2012,2,3,127140,Microstomus kitt,300,2,0.302484522,0.604969044
NS-IBTS,2012,3,2,127140,Microstomus kitt,0,0,0,0
NS-IBTS,2012,3,2,127140,Microstomus kitt,130,0.08,0.0299833,0.002398664
NS-IBTS,2012,3,2,127140,Microstomus kitt,140,0.12,0.036799159,0.004415899
NS-IBTS,2012,3,2,127140,Microstomus kitt,150,1.225239,0.044530364,0.054560339
NS-IBTS,2012,3,2,127140,Microstomus kitt,160,1.98,0.053226467,0.105388405
NS-IBTS,2012,3,2,127140,Microstomus kitt,170,3.06,0.062936245,0.19258491
NS-IBTS,2012,3,2,127140,Microstomus kitt,180,4.545239,0.07370776,0.335019385
NS-IBTS,2012,3,2,127140,Microstomus kitt,190,5.83572,0.085588411,0.49947
NS-IBTS,2012,3,2,127140,Microstomus kitt,200,8.234399,0.098624977,0.812117415
NS-IBTS,2012,3,2,127140,Microstomus kitt,210,8.851399,0.112863663,0.999001309
NS-IBTS,2012,3,2,127140,Microstomus kitt,220,9.674359,0.128350126,1.241705194
NS-IBTS,2012,3,2,127140,Microstomus kitt,230,11.891679,0.145129516,1.72583362
NS-IBTS,2012,3,2,127140,Microstomus kitt,240,9.236959,0.163246501,1.507901234
NS-IBTS,2012,3,2,127140,Microstomus kitt,250,7.153039,0.18274529,1.307184187
NS-IBTS,2012,3,2,127140,Microstomus kitt,260,7.253039,0.203669662,1.477224001
NS-IBTS,2012,3,2,127140,Microstomus kitt,270,4.77208,0.226062982,1.078790637
NS-IBTS,2012,3,2,127140,Microstomus kitt,280,4.64488,0.249968226,1.161072412
NS-IBTS,2012,3,2,127140,Microstomus kitt,290,3.201279,0.275427991,0.881721845
NS-IBTS,2012,3,2,127140,Microstomus kitt,300,2.759639,0.302484522,0.834748083
NS-IBTS,2012,3,2,127140,Microstomus kitt,310,2.17736,0.331179717,0.721097468
NS-IBTS,2012,3,2,127140,Microstomus kitt,320,1.319999,0.361555147,0.477252433
NS-IBTS,2012,3,2,127140,Microstomus kitt,330,0.930479,0.393652069,0.366284984
NS-IBTS,2012,3,2,127140,Microstomus kitt,340,0.70524,0.427511435,0.301498164
NS-IBTS,2012,3,2,127140,Microstomus kitt,350,0.6,0.463173905,0.277904343
NS-IBTS,2012,3,2,127140,Microstomus kitt,360,0.28,0.500679858,0.14019036
NS-IBTS,2012,3,2,127140,Microstomus kitt,370,0.479999,0.540069404,0.259232774
NS-IBTS,2012,3,2,127140,Microstomus kitt,380,0.12,0.581382386,0.069765886
NS-IBTS,2012,3,2,127140,Microstomus kitt,390,0.36,0.624658397,0.224877023
NS-IBTS,2012,3,2,127140,Microstomus kitt,420,0.08,0.766656898,0.061332552
NS-IBTS,2012,3,1,127140,Microstomus kitt,0,0,0,0
NS-IBTS,2012,3,1,127140,Microstomus kitt,110,0.013895,0.018895109,0.000262548
NS-IBTS,2012,3,1,127140,Microstomus kitt,120,0.0625,0.024032391,0.001502024
NS-IBTS,2012,3,1,127140,Microstomus kitt,130,0.069437,0.0299833,0.00208195
NS-IBTS,2012,3,1,127140,Microstomus kitt,140,0.020833,0.036799159,0.000766637
NS-IBTS,2012,3,1,127140,Microstomus kitt,150,0.236104,0.044530364,0.010513797
NS-IBTS,2012,3,1,127140,Microstomus kitt,160,0.354166,0.053226467,0.018851005
NS-IBTS,2012,3,1,127140,Microstomus kitt,170,0.597228,0.062936245,0.037587288
NS-IBTS,2012,3,1,127140,Microstomus kitt,180,0.458333,0.07370776,0.033782699
NS-IBTS,2012,3,1,127140,Microstomus kitt,190,0.256937,0.085588411,0.021990829
NS-IBTS,2012,3,1,127140,Microstomus kitt,200,0.40625,0.098624977,0.040066397
NS-IBTS,2012,3,1,127140,Microstomus kitt,210,0.614604,0.112863663,0.069366458
NS-IBTS,2012,3,1,127140,Microstomus kitt,220,1.020833,0.128350126,0.131024044
NS-IBTS,2012,3,1,127140,Microstomus kitt,230,0.6875,0.145129516,0.099776542
NS-IBTS,2012,3,1,127140,Microstomus kitt,240,0.805562,0.163246501,0.131505178
NS-IBTS,2012,3,1,127140,Microstomus kitt,250,0.534729,0.18274529,0.097719206
NS-IBTS,2012,3,1,127140,Microstomus kitt,260,0.770833,0.203669662,0.156995296
NS-IBTS,2012,3,1,127140,Microstomus kitt,270,0.836812,0.226062982,0.189172216
NS-IBTS,2012,3,1,127140,Microstomus kitt,280,0.895833,0.249968226,0.223929785
NS-IBTS,2012,3,1,127140,Microstomus kitt,290,0.90277,0.275427991,0.248648128
NS-IBTS,2012,3,1,127140,Microstomus kitt,300,0.951395,0.302484522,0.287782262
NS-IBTS,2012,3,1,127140,Microstomus kitt,310,0.673604,0.331179717,0.223083982
NS-IBTS,2012,3,1,127140,Microstomus kitt,320,0.930562,0.361555147,0.336449481
NS-IBTS,2012,3,1,127140,Microstomus kitt,330,0.631937,0.393652069,0.248763308
NS-IBTS,2012,3,1,127140,Microstomus kitt,340,0.5,0.427511435,0.213755717
NS-IBTS,2012,3,1,127140,Microstomus kitt,350,0.49652,0.463173905,0.229975107
NS-IBTS,2012,3,1,127140,Microstomus kitt,360,0.263895,0.500679858,0.132126911
NS-IBTS,2012,3,1,127140,Microstomus kitt,370,0.194437,0.540069404,0.105009475
NS-IBTS,2012,3,1,127140,Microstomus kitt,380,0.187499,0.581382386,0.109008616
NS-IBTS,2012,3,1,127140,Microstomus kitt,390,0.076395,0.624658397,0.047720778
NS-IBTS,2012,3,1,127140,Microstomus kitt,420,0.013895,0.766656898,0.010652698
NS-IBTS,2012,3,1,127140,Microstomus kitt,430,0.020833,0.818176158,0.017045064
NS-IBTS,2012,3,6,127140,Microstomus kitt,0,0,0,0
NS-IBTS,2012,3,5,127140,Microstomus kitt,0,0,0,0
NS-IBTS,2012,3,5,127140,Microstomus kitt,150,0.625,0.044530364,0.027831478
NS-IBTS,2012,3,5,127140,Microstomus kitt,160,0.125,0.053226467,0.006653308
NS-IBTS,2012,3,5,127140,Microstomus kitt,170,1.625,0.062936245,0.102271398
NS-IBTS,2012,3,5,127140,Microstomus kitt,180,0.875,0.07370776,0.06449429
NS-IBTS,2012,3,5,127140,Microstomus kitt,190,0.75,0.085588411,0.064191308
NS-IBTS,2012,3,5,127140,Microstomus kitt,200,0.375,0.098624977,0.036984367
NS-IBTS,2012,3,5,127140,Microstomus kitt,210,0.375,0.112863663,0.042323873
NS-IBTS,2012,3,5,127140,Microstomus kitt,220,0.5,0.128350126,0.064175063
NS-IBTS,2012,3,5,127140,Microstomus kitt,230,1.249999,0.145129516,0.18141175
NS-IBTS,2012,3,5,127140,Microstomus kitt,250,1.125,0.18274529,0.205588451
NS-IBTS,2012,3,5,127140,Microstomus kitt,260,0.5,0.203669662,0.101834831
NS-IBTS,2012,3,5,127140,Microstomus kitt,270,0.375,0.226062982,0.084773618
NS-IBTS,2012,3,5,127140,Microstomus kitt,290,0.11725,0.275427991,0.032293932
NS-IBTS,2012,3,5,127140,Microstomus kitt,300,0.375,0.302484522,0.113431696
NS-IBTS,2012,3,6,127140,Microstomus kitt,120,0.068965,0.024032391,0.001657394
NS-IBTS,2012,3,6,127140,Microstomus kitt,130,0.068965,0.0299833,0.002067798
NS-IBTS,2012,3,6,127140,Microstomus kitt,140,0.034482,0.036799159,0.001268909
NS-IBTS,2012,3,6,127140,Microstomus kitt,150,0.107275,0.044530364,0.004776995
NS-IBTS,2012,3,6,127140,Microstomus kitt,160,0.452103,0.053226467,0.024063845
NS-IBTS,2012,3,6,127140,Microstomus kitt,170,1.144137,0.062936245,0.072007686
NS-IBTS,2012,3,6,127140,Microstomus kitt,180,0.827792,0.07370776,0.061014694
NS-IBTS,2012,3,6,127140,Microstomus kitt,190,1.277068,0.085588411,0.10930222
NS-IBTS,2012,3,6,127140,Microstomus kitt,200,1.285896,0.098624977,0.126821464
NS-IBTS,2012,3,6,127140,Microstomus kitt,210,1.285896,0.112863663,0.145130932
NS-IBTS,2012,3,6,127140,Microstomus kitt,220,1.020379,0.128350126,0.130965773
NS-IBTS,2012,3,6,127140,Microstomus kitt,230,1.013861,0.145129516,0.147141156
NS-IBTS,2012,3,6,127140,Microstomus kitt,240,1.182448,0.163246501,0.193030498
NS-IBTS,2012,3,6,127140,Microstomus kitt,250,1.528482,0.18274529,0.279322886
NS-IBTS,2012,3,6,127140,Microstomus kitt,260,1.174517,0.203669662,0.23921348
NS-IBTS,2012,3,6,127140,Microstomus kitt,270,0.495448,0.226062982,0.112002452
NS-IBTS,2012,3,6,127140,Microstomus kitt,280,0.498103,0.249968226,0.124509923
NS-IBTS,2012,3,6,127140,Microstomus kitt,290,0.206896,0.275427991,0.05698495
NS-IBTS,2012,3,6,127140,Microstomus kitt,300,0.211931,0.302484522,0.064105847
NS-IBTS,2012,3,6,127140,Microstomus kitt,310,0.072793,0.331179717,0.024107565
NS-IBTS,2012,3,6,127140,Microstomus kitt,320,0.035689,0.361555147,0.012903542
NS-IBTS,2012,3,6,127140,Microstomus kitt,330,0.070172,0.393652069,0.027623353
NS-IBTS,2012,3,6,127140,Microstomus kitt,340,0.035689,0.427511435,0.015257456
NS-IBTS,2012,3,6,127140,Microstomus kitt,360,0.034482,0.500679858,0.017264443
NS-IBTS,2012,3,6,127140,Microstomus kitt,400,0.034482,0.669936785,0.02310076
NS-IBTS,2012,3,7,127140,Microstomus kitt,170,0.695,0.062936245,0.04374069
NS-IBTS,2012,3,7,127140,Microstomus kitt,180,0.923076,0.07370776,0.068037864
NS-IBTS,2012,3,7,127140,Microstomus kitt,190,1.230768,0.085588411,0.105339477
NS-IBTS,2012,3,7,127140,Microstomus kitt,200,1.384615,0.098624977,0.136557623
NS-IBTS,2012,3,7,127140,Microstomus kitt,210,1.384615,0.112863663,0.15627272
NS-IBTS,2012,3,7,127140,Microstomus kitt,220,1.461538,0.128350126,0.187588586
NS-IBTS,2012,3,7,127140,Microstomus kitt,230,1.002692,0.145129516,0.145520205
NS-IBTS,2012,3,7,127140,Microstomus kitt,240,1.384615,0.163246501,0.226033554
NS-IBTS,2012,3,7,127140,Microstomus kitt,250,1,0.18274529,0.18274529
NS-IBTS,2012,3,7,127140,Microstomus kitt,260,0.925769,0.203669662,0.188551059
NS-IBTS,2012,3,7,127140,Microstomus kitt,270,0.615384,0.226062982,0.139115542
NS-IBTS,2012,3,7,127140,Microstomus kitt,280,0.527461,0.249968226,0.13184849
NS-IBTS,2012,3,7,127140,Microstomus kitt,290,0.384615,0.275427991,0.105933737
NS-IBTS,2012,3,7,127140,Microstomus kitt,300,0.725307,0.302484522,0.219394141
NS-IBTS,2012,3,7,127140,Microstomus kitt,310,0.571461,0.331179717,0.189256292
NS-IBTS,2012,3,7,127140,Microstomus kitt,320,0.230769,0.361555147,0.08343572
NS-IBTS,2012,3,7,127140,Microstomus kitt,330,0.802384,0.393652069,0.315860122
NS-IBTS,2012,3,7,127140,Microstomus kitt,340,0.230769,0.427511435,0.098656386
NS-IBTS,2012,3,7,127140,Microstomus kitt,350,0.310384,0.463173905,0.143761769
NS-IBTS,2012,3,7,127140,Microstomus kitt,370,0.153846,0.540069404,0.083087517
NS-IBTS,2012,3,7,127140,Microstomus kitt,390,0.076923,0.624658397,0.048050598
NS-IBTS,2012,3,7,127140,Microstomus kitt,0,0,0,0
NS-IBTS,2012,3,7,127140,Microstomus kitt,120,0.153846,0.024032391,0.003697287
NS-IBTS,2012,3,7,127140,Microstomus kitt,130,0.461538,0.0299833,0.013838432
NS-IBTS,2012,3,7,127140,Microstomus kitt,140,0.307692,0.036799159,0.011322807
NS-IBTS,2012,3,7,127140,Microstomus kitt,150,0.538461,0.044530364,0.023977865
NS-IBTS,2012,3,7,127140,Microstomus kitt,160,0.307692,0.053226467,0.016377358
NS-IBTS,2012,3,8,127140,Microstomus kitt,0,0,0,0
NS-IBTS,2012,3,8,127140,Microstomus kitt,100,0.083375,0.01451911,0.001210531
NS-IBTS,2012,3,8,127140,Microstomus kitt,110,0.375,0.018895109,0.007085666
NS-IBTS,2012,3,8,127140,Microstomus kitt,120,0.625,0.024032391,0.015020244
NS-IBTS,2012,3,8,127140,Microstomus kitt,130,0.375,0.0299833,0.011243738
NS-IBTS,2012,3,8,127140,Microstomus kitt,140,0.25,0.036799159,0.00919979
NS-IBTS,2012,3,8,127140,Microstomus kitt,150,0.25,0.044530364,0.011132591
NS-IBTS,2012,3,8,127140,Microstomus kitt,160,0.125,0.053226467,0.006653308
NS-IBTS,2012,3,8,127140,Microstomus kitt,170,0.291625,0.062936245,0.018353782
NS-IBTS,2012,3,8,127140,Microstomus kitt,180,0.506625,0.07370776,0.037342194
NS-IBTS,2012,3,8,127140,Microstomus kitt,190,0.589125,0.085588411,0.050422272
NS-IBTS,2012,3,8,127140,Microstomus kitt,200,0.566875,0.098624977,0.055908034
NS-IBTS,2012,3,8,127140,Microstomus kitt,210,0.570625,0.112863663,0.064402827
NS-IBTS,2012,3,8,127140,Microstomus kitt,220,0.889625,0.128350126,0.114183481
NS-IBTS,2012,3,8,127140,Microstomus kitt,230,1.023125,0.145129516,0.148485636
NS-IBTS,2012,3,8,127140,Microstomus kitt,240,1.18975,0.163246501,0.194222524
NS-IBTS,2012,3,8,127140,Microstomus kitt,250,2.041625,0.18274529,0.373097353
NS-IBTS,2012,3,8,127140,Microstomus kitt,260,2.372125,0.203669662,0.483129897
NS-IBTS,2012,3,8,127140,Microstomus kitt,270,2.2975,0.226062982,0.519379702
NS-IBTS,2012,3,8,127140,Microstomus kitt,280,1.939749,0.249968226,0.484875616
NS-IBTS,2012,3,8,127140,Microstomus kitt,290,1.7565,0.275427991,0.483789267
NS-IBTS,2012,3,8,127140,Microstomus kitt,300,1.125,0.302484522,0.340295087
NS-IBTS,2012,3,8,127140,Microstomus kitt,310,0.458375,0.331179717,0.151804503
NS-IBTS,2012,3,8,127140,Microstomus kitt,320,0.083375,0.361555147,0.03014466
NS-IBTS,2012,3,8,127140,Microstomus kitt,330,0.375,0.393652069,0.147619526
NS-IBTS,2012,3,8,127140,Microstomus kitt,340,0.25,0.427511435,0.106877859
NS-IBTS,2012,3,9,127140,Microstomus kitt,0,0,0,0
NS-IBTS,2012,3,9,127140,Microstomus kitt,120,0.1,0.024032391,0.002403239
NS-IBTS,2012,3,9,127140,Microstomus kitt,180,0.2225,0.07370776,0.016399977
NS-IBTS,2012,3,9,127140,Microstomus kitt,190,0.2225,0.085588411,0.019043421
NS-IBTS,2012,3,9,127140,Microstomus kitt,200,0.603375,0.098624977,0.059507846
NS-IBTS,2012,3,9,127140,Microstomus kitt,210,0.777874,0.112863663,0.087793709
NS-IBTS,2012,3,9,127140,Microstomus kitt,220,0.3225,0.128350126,0.041392916
NS-IBTS,2012,3,9,127140,Microstomus kitt,230,0.85875,0.145129516,0.124629972
NS-IBTS,2012,3,9,127140,Microstomus kitt,240,0.642124,0.163246501,0.104824496
NS-IBTS,2012,3,9,127140,Microstomus kitt,250,0.505875,0.18274529,0.092446274
NS-IBTS,2012,3,9,127140,Microstomus kitt,260,0.1725,0.203669662,0.035133017
NS-IBTS,2012,3,9,127140,Microstomus kitt,270,0.083375,0.226062982,0.018848001
NS-IBTS,2012,3,9,127140,Microstomus kitt,280,0.08625,0.249968226,0.021559759
NS-IBTS,2012,3,9,127140,Microstomus kitt,290,0.175,0.275427991,0.048199898
NS-IBTS,2012,3,9,127140,Microstomus kitt,300,0.21125,0.302484522,0.063899855
NS-IBTS,2012,3,4,127140,Microstomus kitt,100,0.2,0.01451911,0.002903822
NS-IBTS,2012,3,4,127140,Microstomus kitt,110,0.0667,0.018895109,0.001260304
NS-IBTS,2012,3,4,127140,Microstomus kitt,120,0.0667,0.024032391,0.00160296
NS-IBTS,2012,3,4,127140,Microstomus kitt,130,0.2667,0.0299833,0.007996546
NS-IBTS,2012,3,4,127140,Microstomus kitt,140,0.7,0.036799159,0.025759412
NS-IBTS,2012,3,4,127140,Microstomus kitt,150,1.030099,0.044530364,0.045870684
NS-IBTS,2012,3,4,127140,Microstomus kitt,160,2.5333,0.053226467,0.134838609
NS-IBTS,2012,3,4,127140,Microstomus kitt,170,4.0333,0.062936245,0.253840757
NS-IBTS,2012,3,4,127140,Microstomus kitt,180,4.896799,0.07370776,0.360932085
NS-IBTS,2012,3,4,127140,Microstomus kitt,190,5.966699,0.085588411,0.510680284
NS-IBTS,2012,3,4,127140,Microstomus kitt,200,6.8301,0.098624977,0.673618458
NS-IBTS,2012,3,4,127140,Microstomus kitt,210,6.693599,0.112863663,0.755464098
NS-IBTS,2012,3,4,127140,Microstomus kitt,220,6.0667,0.128350126,0.778661708
NS-IBTS,2012,3,4,127140,Microstomus kitt,230,6.366699,0.145129516,0.923995945
NS-IBTS,2012,3,4,127140,Microstomus kitt,240,4.933299,0.163246501,0.805343799
NS-IBTS,2012,3,4,127140,Microstomus kitt,250,5.599999,0.18274529,1.023373442
NS-IBTS,2012,3,4,127140,Microstomus kitt,260,3.7667,0.203669662,0.767162516
NS-IBTS,2012,3,4,127140,Microstomus kitt,270,3.7333,0.226062982,0.843960932
NS-IBTS,2012,3,4,127140,Microstomus kitt,280,1.9,0.249968226,0.474939629
NS-IBTS,2012,3,4,127140,Microstomus kitt,290,0.9,0.275427991,0.247885192
NS-IBTS,2012,3,4,127140,Microstomus kitt,300,0.6,0.302484522,0.181490713
NS-IBTS,2012,3,4,127140,Microstomus kitt,310,0.3,0.331179717,0.099353915
NS-IBTS,2012,3,4,127140,Microstomus kitt,320,0.4667,0.361555147,0.168737787
NS-IBTS,2012,3,4,127140,Microstomus kitt,330,0.2,0.393652069,0.078730414
NS-IBTS,2012,3,4,127140,Microstomus kitt,350,0.2,0.463173905,0.092634781
NS-IBTS,2012,3,4,127140,Microstomus kitt,400,0.1,0.669936785,0.066993678
NS-IBTS,2012,3,3,127140,Microstomus kitt,0,0,0,0
NS-IBTS,2012,3,3,127140,Microstomus kitt,120,0.045454,0.024032391,0.001092368
NS-IBTS,2012,3,3,127140,Microstomus kitt,130,0.227272,0.0299833,0.006814365
NS-IBTS,2012,3,3,127140,Microstomus kitt,140,0.988317,0.036799159,0.036369235
NS-IBTS,2012,3,3,127140,Microstomus kitt,150,2.068181,0.044530364,0.092096854
NS-IBTS,2012,3,3,127140,Microstomus kitt,160,5.295454,0.053226467,0.281858308
NS-IBTS,2012,3,3,127140,Microstomus kitt,170,11.158453,0.062936245,0.702271131
NS-IBTS,2012,3,3,127140,Microstomus kitt,180,16.396772,0.07370776,1.208569335
NS-IBTS,2012,3,3,127140,Microstomus kitt,190,17.19159,0.085588411,1.471400865
NS-IBTS,2012,3,3,127140,Microstomus kitt,200,15.372136,0.098624977,1.516076566
NS-IBTS,2012,3,3,127140,Microstomus kitt,210,13.733226,0.112863663,1.549982184
NS-IBTS,2012,3,3,127140,Microstomus kitt,220,10.848772,0.128350126,1.39244125
NS-IBTS,2012,3,3,127140,Microstomus kitt,230,8.064363,0.145129516,1.1703771
NS-IBTS,2012,3,3,127140,Microstomus kitt,240,4.91759,0.163246501,0.80277936
NS-IBTS,2012,3,3,127140,Microstomus kitt,250,3.293545,0.18274529,0.601879836
NS-IBTS,2012,3,3,127140,Microstomus kitt,260,4.405909,0.203669662,0.897349996
NS-IBTS,2012,3,3,127140,Microstomus kitt,270,2.225999,0.226062982,0.503215973
NS-IBTS,2012,3,3,127140,Microstomus kitt,280,2.101318,0.249968226,0.525262732
NS-IBTS,2012,3,3,127140,Microstomus kitt,290,0.942863,0.275427991,0.259690862
NS-IBTS,2012,3,3,127140,Microstomus kitt,300,0.670136,0.302484522,0.202705768
NS-IBTS,2012,3,3,127140,Microstomus kitt,310,0.52209,0.331179717,0.172905618
NS-IBTS,2012,3,3,127140,Microstomus kitt,320,0.363636,0.361555147,0.131474468
NS-IBTS,2012,3,3,127140,Microstomus kitt,330,0.090909,0.393652069,0.035786516
NS-IBTS,2012,3,3,127140,Microstomus kitt,340,0.045454,0.427511435,0.019432105
NS-IBTS,2012,3,3,127140,Microstomus kitt,360,0.136363,0.500679858,0.068274208
NS-IBTS,2012,3,3,127140,Microstomus kitt,370,0.170136,0.540069404,0.091885248
NS-IBTS,2012,3,3,127140,Microstomus kitt,390,0.045454,0.624658397,0.028393223
NS-IBTS,2012,3,3,127140,Microstomus kitt,410,0.090909,0.717256659,0.065205086
NS-IBTS,2012,3,3,127140,Microstomus kitt,420,0.090909,0.766656898,0.069696012
